what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1375453520390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375453527501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375681406738
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1375681412622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375681422835
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375681443504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375681446023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375681446164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375681448385
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375681449338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375681451113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375681451634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375681453025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375681456464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375681460504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1375681460529
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375681462463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375681463962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375681464259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375681502226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375681523697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375681542548
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375681569594
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375681659817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375681711590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375681901611
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1375682019802
